InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545135,85099B,JUMBO BAG RED RETROSPOT,17,2/9/2025 22:24,2.05,14369,Belgium
547458,22423,REGENCY CAKESTAND 3 TIER,23,2/21/2025 20:37,12.75,17312,France
536558,71053,WHITE METAL LANTERN,37,3/27/2025 2:11,3.39,14798,United Kingdom
571140,22752,SET 7 BABUSHKA NESTING BOXES,16,1/9/2025 18:42,8.5,14431,United Kingdom
553934,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/17/2025 0:09,2.55,18237,United Kingdom
547555,POST,POSTAGE,8,12/1/2025 22:37,18,16629,United Kingdom
579117,84879,ASSORTED COLOUR BIRD ORNAMENT,25,12/12/2025 19:24,1.69,13426,United Kingdom
568692,47566,PARTY BUNTING,18,3/25/2025 19:49,4.65,17382,United Kingdom
578435,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,12/15/2025 7:01,2.55,14666,United Kingdom
556754,47566,PARTY BUNTING,12,12/16/2025 13:21,4.65,15536,United Kingdom
576562,22383,LUNCH BAG SUKI DESIGN,15,4/18/2025 14:11,1.65,14976,United Kingdom
538626,POST,POSTAGE,26,1/8/2025 4:13,18,14909,United Kingdom
564734,22423,REGENCY CAKESTAND 3 TIER,41,6/4/2025 1:37,12.75,15638,France
562877,23084,RABBIT NIGHT LIGHT,45,6/28/2025 23:21,2.08,16967,United Kingdom
543081,22197,POPCORN HOLDER,369,8/19/2025 17:57,0.85,15932,Netherlands
557624,84406B,CREAM CUPID HEARTS COAT HANGER,47,12/22/2025 18:17,2.75,16777,United Kingdom
565298,23203,JUMBO BAG VINTAGE DOILY,32,4/24/2025 18:26,2.05,17520,Portugal
578054,POST,POSTAGE,10,11/21/2025 0:13,18,15293,United Kingdom
540743,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2/7/2025 23:37,2.55,16305,United Kingdom
576948,84879,ASSORTED COLOUR BIRD ORNAMENT,7,10/22/2025 22:55,1.69,15159,United Kingdom
556200,23203,JUMBO BAG VINTAGE DOILY,17,6/24/2025 2:48,2.05,14929,United Kingdom
565398,20725,LUNCH BAG RED RETROSPOT,23,10/11/2025 6:59,1.65,12507,United Kingdom
560365,20725,LUNCH BAG RED RETROSPOT,26,2/25/2025 1:30,1.65,12939,United Kingdom
546697,71053,WHITE METAL LANTERN,21,1/15/2025 8:32,3.39,15605,United Kingdom
578969,23203,JUMBO BAG VINTAGE DOILY,22,5/12/2025 10:59,2.05,16501,United Kingdom
539165,84879,ASSORTED COLOUR BIRD ORNAMENT,7,3/12/2025 0:48,1.69,15308,United Kingdom
565903,22423,REGENCY CAKESTAND 3 TIER,14,3/23/2025 14:05,12.75,16234,Belgium
566484,22383,LUNCH BAG SUKI DESIGN,15,12/1/2025 7:02,1.65,15736,United Kingdom
544698,47566,PARTY BUNTING,7,7/3/2025 14:17,4.65,16847,United Kingdom
541775,71053,WHITE METAL LANTERN,9,9/10/2025 14:30,3.39,13009,United Kingdom
554204,20725,LUNCH BAG RED RETROSPOT,48,8/7/2025 0:08,1.65,13478,United Kingdom
566884,84406B,CREAM CUPID HEARTS COAT HANGER,8,4/15/2025 17:22,2.75,17541,United Kingdom
542173,84406B,CREAM CUPID HEARTS COAT HANGER,23,6/26/2025 3:37,2.75,12887,Australia
543161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2/24/2025 17:01,2.55,17779,France
557545,22423,REGENCY CAKESTAND 3 TIER,18,8/28/2025 6:29,12.75,17439,United Kingdom
579421,23084,RABBIT NIGHT LIGHT,31,6/15/2025 22:01,2.08,17582,United Kingdom
554074,20725,LUNCH BAG RED RETROSPOT,30,9/26/2025 0:56,1.65,15320,Eire
553908,85099B,JUMBO BAG RED RETROSPOT,39,11/6/2025 19:57,2.05,13213,Germany
573783,22423,REGENCY CAKESTAND 3 TIER,35,6/1/2025 14:36,12.75,14412,United Kingdom
565440,22383,LUNCH BAG SUKI DESIGN,18,9/18/2025 19:46,1.65,12777,United Kingdom
574120,47566,PARTY BUNTING,42,5/29/2025 8:47,4.65,17181,Germany
573830,84879,ASSORTED COLOUR BIRD ORNAMENT,39,1/13/2025 12:02,1.69,17815,United Kingdom
566867,23203,JUMBO BAG VINTAGE DOILY,17,10/13/2025 10:57,2.05,16624,Belgium
553089,20725,LUNCH BAG RED RETROSPOT,14,2/24/2025 0:41,1.65,13552,United Kingdom
540193,23203,JUMBO BAG VINTAGE DOILY,31,8/13/2025 23:36,2.05,14874,United Kingdom
553452,84406B,CREAM CUPID HEARTS COAT HANGER,24,4/13/2025 4:34,2.75,13515,France
548970,84879,ASSORTED COLOUR BIRD ORNAMENT,35,8/2/2025 21:58,1.69,13176,United Kingdom
567702,84879,ASSORTED COLOUR BIRD ORNAMENT,44,9/7/2025 12:10,1.69,13997,United Kingdom
541847,84879,ASSORTED COLOUR BIRD ORNAMENT,45,5/18/2025 10:23,1.69,13482,United Kingdom
563370,84406B,CREAM CUPID HEARTS COAT HANGER,34,5/28/2025 22:47,2.75,15156,United Kingdom
559125,22383,LUNCH BAG SUKI DESIGN,3,10/19/2025 16:15,1.65,12821,United Kingdom
541828,23203,JUMBO BAG VINTAGE DOILY,37,7/7/2025 1:27,2.05,15156,United Kingdom
541277,21212,PACK OF 72 RETROSPOT CAKE CASES,384,5/12/2025 13:44,0.55,13672,United Kingdom
541013,23203,JUMBO BAG VINTAGE DOILY,40,8/29/2025 6:12,2.05,17412,Germany
569988,22752,SET 7 BABUSHKA NESTING BOXES,26,1/4/2025 6:41,8.5,13365,United Kingdom
571999,47566,PARTY BUNTING,23,5/10/2025 2:54,4.65,17583,United Kingdom
580967,85099B,JUMBO BAG RED RETROSPOT,44,7/28/2025 15:53,2.05,14182,United Kingdom
539477,21212,PACK OF 72 RETROSPOT CAKE CASES,39,11/1/2025 4:07,0.55,16602,Netherlands
558419,47566,PARTY BUNTING,15,1/8/2025 19:30,4.65,14794,Germany
540857,71053,WHITE METAL LANTERN,49,4/21/2025 18:51,3.39,16639,United Kingdom
558572,22423,REGENCY CAKESTAND 3 TIER,4,5/29/2025 14:34,12.75,13629,United Kingdom
551479,22423,REGENCY CAKESTAND 3 TIER,29,6/9/2025 9:24,12.75,13005,United Kingdom
570650,22197,POPCORN HOLDER,22,6/17/2025 12:13,0.85,18217,United Kingdom
552383,22423,REGENCY CAKESTAND 3 TIER,25,12/21/2025 1:15,12.75,17512,Eire
557751,23203,JUMBO BAG VINTAGE DOILY,13,5/12/2025 6:02,2.05,14356,United Kingdom
554105,84406B,CREAM CUPID HEARTS COAT HANGER,18,2/11/2025 10:40,2.75,12744,France
580564,85099B,JUMBO BAG RED RETROSPOT,33,2/27/2025 19:25,2.05,14079,Germany
544575,23084,RABBIT NIGHT LIGHT,16,4/19/2025 12:36,2.08,18024,United Kingdom
580728,85123A,WHITE HANGING HEART T-LIGHT HOLDER,45,7/17/2025 8:23,2.55,14471,United Kingdom
549108,22197,POPCORN HOLDER,42,8/7/2025 6:31,0.85,14517,United Kingdom
578457,POST,POSTAGE,44,7/24/2025 22:03,18,12420,United Kingdom
580664,POST,POSTAGE,2,8/17/2025 9:54,18,17043,Eire
542953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,7/31/2025 13:20,2.55,15817,United Kingdom
539676,47566,PARTY BUNTING,42,9/26/2025 22:34,4.65,13182,United Kingdom
558797,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,7/5/2025 23:25,2.55,17970,United Kingdom
570120,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,5/16/2025 22:08,2.55,12845,United Kingdom
539686,POST,POSTAGE,13,11/30/2025 8:35,18,18038,United Kingdom
552177,22197,POPCORN HOLDER,13,2/14/2025 15:44,0.85,12483,United Kingdom
573748,71053,WHITE METAL LANTERN,18,10/15/2025 9:40,3.39,14443,United Kingdom
549511,23203,JUMBO BAG VINTAGE DOILY,32,3/2/2025 23:23,2.05,18236,United Kingdom
550019,84879,ASSORTED COLOUR BIRD ORNAMENT,32,12/27/2025 20:53,1.69,17414,United Kingdom
572185,22423,REGENCY CAKESTAND 3 TIER,35,7/31/2025 19:01,12.75,18084,United Kingdom
537091,22423,REGENCY CAKESTAND 3 TIER,39,4/24/2025 2:46,12.75,16042,United Kingdom
540125,84406B,CREAM CUPID HEARTS COAT HANGER,46,8/17/2025 21:08,2.75,14231,United Kingdom
558555,22197,POPCORN HOLDER,29,8/20/2025 16:08,0.85,15103,United Kingdom
538240,84406B,CREAM CUPID HEARTS COAT HANGER,49,11/5/2025 1:41,2.75,16266,United Kingdom
559742,23084,RABBIT NIGHT LIGHT,29,7/23/2025 17:42,2.08,14246,United Kingdom
540398,23084,RABBIT NIGHT LIGHT,44,6/30/2025 0:42,2.08,14956,United Kingdom
574576,84406B,CREAM CUPID HEARTS COAT HANGER,16,10/24/2025 10:17,2.75,16332,United Kingdom
553738,22197,POPCORN HOLDER,466,9/8/2025 6:47,0.85,13795,United Kingdom
540109,84406B,CREAM CUPID HEARTS COAT HANGER,47,7/28/2025 18:32,2.75,12892,United Kingdom
561360,22423,REGENCY CAKESTAND 3 TIER,10,9/9/2025 21:55,12.75,17363,France
553342,21212,PACK OF 72 RETROSPOT CAKE CASES,30,2/21/2025 16:07,0.55,17022,United Kingdom
568767,22752,SET 7 BABUSHKA NESTING BOXES,25,4/26/2025 4:41,8.5,17814,United Kingdom
570907,POST,POSTAGE,39,5/18/2025 9:09,18,14349,Netherlands
547016,POST,POSTAGE,20,3/31/2025 23:17,18,14442,Germany
570068,85099B,JUMBO BAG RED RETROSPOT,5,5/1/2025 7:00,2.05,13049,United Kingdom
549760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/29/2025 15:11,2.55,14749,United Kingdom
566173,22752,SET 7 BABUSHKA NESTING BOXES,30,10/18/2025 20:48,8.5,13971,United Kingdom
572941,23203,JUMBO BAG VINTAGE DOILY,49,3/1/2025 17:04,2.05,15677,United Kingdom
553080,22197,POPCORN HOLDER,157,7/16/2025 0:34,0.85,17079,United Kingdom
580774,22383,LUNCH BAG SUKI DESIGN,45,5/30/2025 14:46,1.65,17451,United Kingdom
560671,22752,SET 7 BABUSHKA NESTING BOXES,14,1/27/2025 12:39,8.5,15324,United Kingdom
555451,85099B,JUMBO BAG RED RETROSPOT,30,7/30/2025 9:27,2.05,17082,United Kingdom
550741,23084,RABBIT NIGHT LIGHT,4,10/6/2025 18:11,2.08,15185,France
542254,47566,PARTY BUNTING,18,3/30/2025 7:05,4.65,15730,United Kingdom
574187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,37,8/9/2025 0:41,2.55,15005,United Kingdom
573001,85099B,JUMBO BAG RED RETROSPOT,25,11/20/2025 2:18,2.05,14207,United Kingdom
556949,84879,ASSORTED COLOUR BIRD ORNAMENT,48,1/27/2025 3:20,1.69,15202,United Kingdom
570975,22383,LUNCH BAG SUKI DESIGN,1,4/17/2025 4:37,1.65,17647,United Kingdom
546423,22197,POPCORN HOLDER,46,11/27/2025 9:49,0.85,13031,United Kingdom
545466,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,9/6/2025 12:59,2.55,16629,United Kingdom
548862,23203,JUMBO BAG VINTAGE DOILY,9,9/29/2025 6:56,2.05,13965,United Kingdom
541023,22752,SET 7 BABUSHKA NESTING BOXES,15,7/2/2025 4:35,8.5,18129,United Kingdom
547746,23084,RABBIT NIGHT LIGHT,49,3/8/2025 11:55,2.08,17426,United Kingdom
576677,71053,WHITE METAL LANTERN,24,9/19/2025 7:28,3.39,16989,United Kingdom
576851,21212,PACK OF 72 RETROSPOT CAKE CASES,4,11/17/2025 13:54,0.55,13777,United Kingdom
553519,84879,ASSORTED COLOUR BIRD ORNAMENT,12,3/5/2025 23:01,1.69,13221,Australia
555904,22383,LUNCH BAG SUKI DESIGN,37,12/14/2025 4:06,1.65,17059,United Kingdom
548142,21212,PACK OF 72 RETROSPOT CAKE CASES,37,11/1/2025 6:08,0.55,14807,United Kingdom
570761,85123A,WHITE HANGING HEART T-LIGHT HOLDER,43,9/26/2025 22:12,2.55,13711,United Kingdom
566738,23084,RABBIT NIGHT LIGHT,6,11/10/2025 17:42,2.08,13589,United Kingdom
569519,23084,RABBIT NIGHT LIGHT,39,3/26/2025 2:19,2.08,17344,Portugal
542396,85099B,JUMBO BAG RED RETROSPOT,46,1/23/2025 6:53,2.05,12508,United Kingdom
564362,POST,POSTAGE,24,4/4/2025 10:19,18,14320,Germany
542804,POST,POSTAGE,11,12/6/2025 1:09,18,15637,United Kingdom
559150,22752,SET 7 BABUSHKA NESTING BOXES,13,12/11/2025 23:23,8.5,12615,United Kingdom
549757,85099B,JUMBO BAG RED RETROSPOT,34,12/15/2025 2:24,2.05,12977,United Kingdom
565034,22423,REGENCY CAKESTAND 3 TIER,25,3/14/2025 7:46,12.75,13251,France
565304,22752,SET 7 BABUSHKA NESTING BOXES,7,6/14/2025 23:53,8.5,15817,United Kingdom
538647,22423,REGENCY CAKESTAND 3 TIER,4,10/13/2025 13:33,12.75,15599,United Kingdom
570989,POST,POSTAGE,8,9/21/2025 16:31,18,14360,Australia
560729,85099B,JUMBO BAG RED RETROSPOT,20,4/29/2025 16:10,2.05,13987,United Kingdom
538363,22423,REGENCY CAKESTAND 3 TIER,29,10/29/2025 9:19,12.75,12550,United Kingdom
568070,84879,ASSORTED COLOUR BIRD ORNAMENT,45,7/20/2025 14:31,1.69,12927,United Kingdom
574609,85099B,JUMBO BAG RED RETROSPOT,46,3/12/2025 20:44,2.05,18021,Australia
545793,POST,POSTAGE,10,4/4/2025 0:40,18,13186,United Kingdom
573802,22752,SET 7 BABUSHKA NESTING BOXES,43,8/30/2025 0:13,8.5,18278,United Kingdom
548701,20725,LUNCH BAG RED RETROSPOT,34,2/10/2025 19:33,1.65,17693,Germany
545707,85099B,JUMBO BAG RED RETROSPOT,26,4/21/2025 14:53,2.05,14065,United Kingdom
576197,71053,WHITE METAL LANTERN,41,3/18/2025 7:07,3.39,18084,United Kingdom
543811,22383,LUNCH BAG SUKI DESIGN,49,6/15/2025 22:55,1.65,14989,United Kingdom
574757,POST,POSTAGE,3,11/23/2025 20:40,18,14643,United Kingdom
543826,84406B,CREAM CUPID HEARTS COAT HANGER,6,8/28/2025 2:29,2.75,13220,Germany
570952,84406B,CREAM CUPID HEARTS COAT HANGER,5,4/28/2025 23:15,2.75,17906,Eire
546881,22752,SET 7 BABUSHKA NESTING BOXES,5,12/11/2025 11:35,8.5,13035,United Kingdom
550114,22752,SET 7 BABUSHKA NESTING BOXES,47,4/16/2025 3:02,8.5,16346,United Kingdom
553879,21212,PACK OF 72 RETROSPOT CAKE CASES,198,4/4/2025 3:04,0.55,15487,United Kingdom
571791,22383,LUNCH BAG SUKI DESIGN,49,10/30/2025 8:03,1.65,13768,United Kingdom
572633,22383,LUNCH BAG SUKI DESIGN,9,5/10/2025 3:50,1.65,13017,United Kingdom
561315,84879,ASSORTED COLOUR BIRD ORNAMENT,35,3/12/2025 10:38,1.69,13517,United Kingdom
571253,22752,SET 7 BABUSHKA NESTING BOXES,20,6/13/2025 20:08,8.5,17937,United Kingdom
573153,22383,LUNCH BAG SUKI DESIGN,49,4/22/2025 23:36,1.65,16072,United Kingdom
546578,23203,JUMBO BAG VINTAGE DOILY,42,12/22/2025 18:19,2.05,13289,United Kingdom
572392,21212,PACK OF 72 RETROSPOT CAKE CASES,35,9/12/2025 15:43,0.55,13795,United Kingdom
564376,22423,REGENCY CAKESTAND 3 TIER,18,12/6/2025 21:05,12.75,16083,United Kingdom
579214,23084,RABBIT NIGHT LIGHT,17,5/4/2025 12:57,2.08,14885,France
570956,23084,RABBIT NIGHT LIGHT,24,7/31/2025 18:58,2.08,16305,United Kingdom
554223,22423,REGENCY CAKESTAND 3 TIER,3,1/8/2025 23:48,12.75,17337,Switzerland
554991,22197,POPCORN HOLDER,32,5/13/2025 14:53,0.85,17778,Spain
549832,POST,POSTAGE,35,6/22/2025 11:09,18,16606,United Kingdom
576123,21212,PACK OF 72 RETROSPOT CAKE CASES,256,12/13/2025 21:57,0.55,14707,Germany
539499,23203,JUMBO BAG VINTAGE DOILY,13,11/30/2025 15:45,2.05,17547,United Kingdom
553108,22383,LUNCH BAG SUKI DESIGN,47,7/11/2025 7:40,1.65,15998,United Kingdom
551799,20725,LUNCH BAG RED RETROSPOT,25,7/20/2025 17:15,1.65,16016,United Kingdom
546598,21212,PACK OF 72 RETROSPOT CAKE CASES,9,7/19/2025 9:12,0.55,14099,United Kingdom
537506,85099B,JUMBO BAG RED RETROSPOT,4,10/4/2025 11:48,2.05,14698,United Kingdom
554384,22423,REGENCY CAKESTAND 3 TIER,14,8/31/2025 20:17,12.75,14284,United Kingdom
556749,23203,JUMBO BAG VINTAGE DOILY,37,4/19/2025 8:50,2.05,12716,United Kingdom
579268,71053,WHITE METAL LANTERN,34,6/14/2025 14:21,3.39,17294,United Kingdom
572494,47566,PARTY BUNTING,11,2/27/2025 23:47,4.65,16825,United Kingdom
559332,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41,5/5/2025 1:56,2.55,14277,United Kingdom
576968,POST,POSTAGE,3,8/26/2025 0:26,18,12770,United Kingdom
547537,22423,REGENCY CAKESTAND 3 TIER,28,1/29/2025 14:20,12.75,17070,United Kingdom
552755,20725,LUNCH BAG RED RETROSPOT,29,2/28/2025 13:28,1.65,13240,France
539632,22383,LUNCH BAG SUKI DESIGN,9,8/21/2025 6:17,1.65,12943,United Kingdom
575697,20725,LUNCH BAG RED RETROSPOT,3,6/27/2025 2:30,1.65,15408,United Kingdom
562532,20725,LUNCH BAG RED RETROSPOT,25,3/5/2025 8:48,1.65,14682,United Kingdom
557677,22752,SET 7 BABUSHKA NESTING BOXES,34,7/28/2025 10:55,8.5,17034,United Kingdom
564205,22752,SET 7 BABUSHKA NESTING BOXES,12,11/9/2025 10:24,8.5,14033,Portugal
555355,84879,ASSORTED COLOUR BIRD ORNAMENT,42,1/2/2025 9:03,1.69,12918,United Kingdom
580544,22423,REGENCY CAKESTAND 3 TIER,9,7/22/2025 9:39,12.75,14436,Switzerland
542271,84879,ASSORTED COLOUR BIRD ORNAMENT,15,1/6/2025 14:35,1.69,18146,United Kingdom
576744,22423,REGENCY CAKESTAND 3 TIER,40,3/23/2025 6:49,12.75,16015,United Kingdom
553662,POST,POSTAGE,25,1/7/2025 17:20,18,16618,United Kingdom
538376,21212,PACK OF 72 RETROSPOT CAKE CASES,274,9/6/2025 14:28,0.55,16970,United Kingdom
580379,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,3/10/2025 18:12,2.55,13979,United Kingdom
548103,20725,LUNCH BAG RED RETROSPOT,34,4/4/2025 12:46,1.65,17407,Netherlands
565162,POST,POSTAGE,24,6/11/2025 14:56,18,13863,France
547485,21212,PACK OF 72 RETROSPOT CAKE CASES,15,12/27/2025 9:28,0.55,16639,United Kingdom
545132,47566,PARTY BUNTING,38,11/4/2025 16:26,4.65,15003,Portugal
559217,23084,RABBIT NIGHT LIGHT,8,3/27/2025 14:48,2.08,15994,France
550068,84406B,CREAM CUPID HEARTS COAT HANGER,5,12/23/2025 17:20,2.75,17294,United Kingdom
537294,85099B,JUMBO BAG RED RETROSPOT,48,4/26/2025 22:48,2.05,15934,United Kingdom
548316,23203,JUMBO BAG VINTAGE DOILY,26,6/8/2025 21:22,2.05,13883,United Kingdom
562404,22423,REGENCY CAKESTAND 3 TIER,18,10/28/2025 21:18,12.75,17522,United Kingdom
565869,47566,PARTY BUNTING,6,10/28/2025 6:16,4.65,15483,United Kingdom
553803,23084,RABBIT NIGHT LIGHT,37,1/9/2025 2:47,2.08,12443,United Kingdom
542109,22383,LUNCH BAG SUKI DESIGN,48,9/25/2025 19:25,1.65,15561,Germany
554649,22197,POPCORN HOLDER,13,10/10/2025 23:24,0.85,16876,United Kingdom
578782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2/24/2025 1:14,2.55,17078,United Kingdom
576113,23203,JUMBO BAG VINTAGE DOILY,5,7/17/2025 17:03,2.05,16096,Switzerland
543434,84879,ASSORTED COLOUR BIRD ORNAMENT,13,5/31/2025 17:01,1.69,15503,Spain
578724,84879,ASSORTED COLOUR BIRD ORNAMENT,17,1/28/2025 3:41,1.69,17029,United Kingdom
556164,21212,PACK OF 72 RETROSPOT CAKE CASES,40,7/20/2025 20:28,0.55,12689,Eire
569575,23203,JUMBO BAG VINTAGE DOILY,45,6/8/2025 4:10,2.05,17759,United Kingdom
564591,22752,SET 7 BABUSHKA NESTING BOXES,32,3/1/2025 0:00,8.5,17012,United Kingdom
541017,23084,RABBIT NIGHT LIGHT,29,12/19/2025 13:32,2.08,12956,United Kingdom
560688,22197,POPCORN HOLDER,335,6/15/2025 18:35,0.85,14073,United Kingdom
578503,47566,PARTY BUNTING,40,6/28/2025 1:34,4.65,14636,United Kingdom
543962,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,5/15/2025 23:44,2.55,14200,United Kingdom
573591,POST,POSTAGE,40,5/13/2025 3:47,18,14954,United Kingdom
542956,23084,RABBIT NIGHT LIGHT,27,8/29/2025 7:36,2.08,17401,United Kingdom
562198,22197,POPCORN HOLDER,13,3/25/2025 12:01,0.85,14425,United Kingdom
548191,84406B,CREAM CUPID HEARTS COAT HANGER,45,12/20/2025 1:13,2.75,14670,Germany
562782,22423,REGENCY CAKESTAND 3 TIER,33,9/1/2025 4:56,12.75,16973,United Kingdom
555058,POST,POSTAGE,6,9/14/2025 18:53,18,13523,United Kingdom
550503,84879,ASSORTED COLOUR BIRD ORNAMENT,24,11/4/2025 5:11,1.69,13437,United Kingdom
538534,POST,POSTAGE,19,9/20/2025 19:46,18,17325,United Kingdom
554921,47566,PARTY BUNTING,16,9/7/2025 13:41,4.65,18120,United Kingdom
558417,84879,ASSORTED COLOUR BIRD ORNAMENT,40,7/23/2025 20:17,1.69,15137,Germany
